audio_id,filename,actual_class,python_pred,python_conf,python_all_conf,second_model_pred,second_model_conf,gtm_pred,gtm_conf,gtm_all_conf,class_match,top_class_conf_diff,python_top_two_margin,gtm_top_two_margin,audio_quality,severity,alert_status,manual_review,final_decision,python_correct,gtm_correct,disagreement_reason
SS01437,SS01437_7189a055.mp3,glass_breaking,glass_breaking,99.41,"{""aggression"": 0.07, ""alarm_siren"": 0.08, ""animal_sound"": 0.03, ""background_noise"": 0.06, ""glass_breaking"": 99.41, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.28}",glass_breaking,84.5,NOT AVAILABLE,,NOT AVAILABLE,yes,14.91,99.13,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01441,SS01441_a218eca5.mp3,glass_breaking,glass_breaking,98.72,"{""aggression"": 0.16, ""alarm_siren"": 0.44, ""animal_sound"": 0.1, ""background_noise"": 0.05, ""glass_breaking"": 98.72, ""gunshot"": 0.02, ""machinery_fault"": 0.04, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.44}",glass_breaking,90.25,NOT AVAILABLE,,NOT AVAILABLE,yes,8.47,98.28,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01443,SS01443_fe840ebb.mp3,glass_breaking,glass_breaking,99.92,"{""aggression"": 0.0, ""alarm_siren"": 0.0, ""animal_sound"": 0.0, ""background_noise"": 0.0, ""glass_breaking"": 99.92, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.05, ""vehicle_horn"": 0.01}",glass_breaking,82.25,NOT AVAILABLE,,NOT AVAILABLE,yes,17.67,99.87,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01460,SS01460_afc1d80e.mp3,glass_breaking,glass_breaking,99.82,"{""aggression"": 0.06, ""alarm_siren"": 0.02, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 99.82, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.03}",glass_breaking,97.75,NOT AVAILABLE,,NOT AVAILABLE,yes,2.07,99.76,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01480,SS01480_2c290f20.mp3,glass_breaking,glass_breaking,99.61,"{""aggression"": 0.02, ""alarm_siren"": 0.03, ""animal_sound"": 0.15, ""background_noise"": 0.02, ""glass_breaking"": 99.61, ""gunshot"": 0.01, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.12}",glass_breaking,96.75,NOT AVAILABLE,,NOT AVAILABLE,yes,2.86,99.46,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01483,SS01483_a0f29a0d.mp3,glass_breaking,glass_breaking,99.82,"{""aggression"": 0.01, ""alarm_siren"": 0.04, ""animal_sound"": 0.03, ""background_noise"": 0.01, ""glass_breaking"": 99.82, ""gunshot"": 0.01, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.04}",glass_breaking,96.25,NOT AVAILABLE,,NOT AVAILABLE,yes,3.57,99.78,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01484,SS01484_b763f518.mp3,glass_breaking,glass_breaking,98.91,"{""aggression"": 0.07, ""alarm_siren"": 0.06, ""animal_sound"": 0.39, ""background_noise"": 0.01, ""glass_breaking"": 98.91, ""gunshot"": 0.04, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.19, ""vehicle_horn"": 0.28}",glass_breaking,81.25,NOT AVAILABLE,,NOT AVAILABLE,yes,17.66,98.52,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01486,SS01486_0db714ad.mp3,glass_breaking,glass_breaking,99.75,"{""aggression"": 0.04, ""alarm_siren"": 0.04, ""animal_sound"": 0.03, ""background_noise"": 0.01, ""glass_breaking"": 99.75, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.07}",glass_breaking,97.75,NOT AVAILABLE,,NOT AVAILABLE,yes,2.0,99.68,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01499,SS01499_f1c2747c.mp3,glass_breaking,glass_breaking,99.84,"{""aggression"": 0.0, ""alarm_siren"": 0.06, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 99.84, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.06, ""vehicle_horn"": 0.01}",glass_breaking,98.5,NOT AVAILABLE,,NOT AVAILABLE,yes,1.34,99.78,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01511,SS01511_b888a752.mp3,glass_breaking,glass_breaking,97.76,"{""aggression"": 1.66, ""alarm_siren"": 0.05, ""animal_sound"": 0.06, ""background_noise"": 0.01, ""glass_breaking"": 97.76, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.13, ""vehicle_horn"": 0.3}",glass_breaking,98.5,NOT AVAILABLE,,NOT AVAILABLE,yes,0.74,96.1,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01526,SS01526_c50b1598.mp3,glass_breaking,glass_breaking,99.88,"{""aggression"": 0.0, ""alarm_siren"": 0.01, ""animal_sound"": 0.04, ""background_noise"": 0.01, ""glass_breaking"": 99.88, ""gunshot"": 0.0, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.03}",glass_breaking,91.5,NOT AVAILABLE,,NOT AVAILABLE,yes,8.38,99.84,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01528,SS01528_ea4b0599.mp3,glass_breaking,glass_breaking,99.9,"{""aggression"": 0.0, ""alarm_siren"": 0.02, ""animal_sound"": 0.02, ""background_noise"": 0.0, ""glass_breaking"": 99.9, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.01}",glass_breaking,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.1,99.87,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01532,SS01532_552f49c1.mp3,glass_breaking,glass_breaking,99.56,"{""aggression"": 0.04, ""alarm_siren"": 0.01, ""animal_sound"": 0.0, ""background_noise"": 0.11, ""glass_breaking"": 99.56, ""gunshot"": 0.01, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.22, ""vehicle_horn"": 0.04}",glass_breaking,98.0,NOT AVAILABLE,,NOT AVAILABLE,yes,1.56,99.34,,Acceptable,High,Active,no,glass_breaking,yes,N/A,
SS01533,SS01533_c8239f2a.mp3,glass_breaking,glass_breaking,90.01,"{""aggression"": 2.76, ""alarm_siren"": 0.07, ""animal_sound"": 1.47, ""background_noise"": 1.54, ""glass_breaking"": 90.01, ""gunshot"": 0.14, ""machinery_fault"": 1.84, ""panic_scream"": 0.04, ""person_asking_for_help"": 1.09, ""vehicle_horn"": 1.02}",glass_breaking,38.75,NOT AVAILABLE,,NOT AVAILABLE,yes,51.26,87.25,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01537,SS01537_fab1a6d6.mp3,glass_breaking,glass_breaking,98.39,"{""aggression"": 0.07, ""alarm_siren"": 0.01, ""animal_sound"": 0.0, ""background_noise"": 0.01, ""glass_breaking"": 98.39, ""gunshot"": 0.39, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.09, ""vehicle_horn"": 0.01}",glass_breaking,85.75,NOT AVAILABLE,,NOT AVAILABLE,yes,12.64,97.3,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01557,SS01557_78b9c9bf.mp3,glass_breaking,person_asking_for_help,28.32,"{""aggression"": 23.05, ""alarm_siren"": 0.27, ""animal_sound"": 4.84, ""background_noise"": 11.9, ""glass_breaking"": 27.53, ""gunshot"": 0.29, ""machinery_fault"": 1.46, ""panic_scream"": 0.22, ""person_asking_for_help"": 28.32, ""vehicle_horn"": 2.12}",animal_sound,25.0,NOT AVAILABLE,,NOT AVAILABLE,no,3.32,0.79,,Good,Critical,None,yes,person_asking_for_help,no,N/A,Python=person_asking_for_help vs model2=animal_sound; conf diff 3.32
SS01558,SS01558_635b1f37.mp3,glass_breaking,machinery_fault,60.54,"{""aggression"": 31.82, ""alarm_siren"": 0.04, ""animal_sound"": 0.95, ""background_noise"": 0.81, ""glass_breaking"": 5.29, ""gunshot"": 0.03, ""machinery_fault"": 60.54, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.44, ""vehicle_horn"": 0.05}",machinery_fault,26.5,NOT AVAILABLE,,NOT AVAILABLE,yes,34.04,28.72,,Good,High,Active,no,machinery_fault,no,N/A,
SS01559,SS01559_39f8f747.mp3,glass_breaking,glass_breaking,99.81,"{""aggression"": 0.0, ""alarm_siren"": 0.01, ""animal_sound"": 0.0, ""background_noise"": 0.11, ""glass_breaking"": 99.81, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.05, ""vehicle_horn"": 0.0}",glass_breaking,85.0,NOT AVAILABLE,,NOT AVAILABLE,yes,14.81,99.7,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01560,SS01560_e105b06e.mp3,glass_breaking,glass_breaking,94.59,"{""aggression"": 1.06, ""alarm_siren"": 0.01, ""animal_sound"": 0.05, ""background_noise"": 0.18, ""glass_breaking"": 94.59, ""gunshot"": 0.19, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 3.84, ""vehicle_horn"": 0.05}",glass_breaking,62.5,NOT AVAILABLE,,NOT AVAILABLE,yes,32.09,90.75,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01561,SS01561_054be063.mp3,glass_breaking,glass_breaking,91.92,"{""aggression"": 1.66, ""alarm_siren"": 0.11, ""animal_sound"": 0.16, ""background_noise"": 3.68, ""glass_breaking"": 91.92, ""gunshot"": 0.05, ""machinery_fault"": 1.6, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.17, ""vehicle_horn"": 0.61}",glass_breaking,62.0,NOT AVAILABLE,,NOT AVAILABLE,yes,29.92,88.24,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01567,SS01567_3e60a2f9.mp3,glass_breaking,glass_breaking,96.76,"{""aggression"": 2.4, ""alarm_siren"": 0.01, ""animal_sound"": 0.04, ""background_noise"": 0.54, ""glass_breaking"": 96.76, ""gunshot"": 0.0, ""machinery_fault"": 0.05, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.19, ""vehicle_horn"": 0.0}",glass_breaking,64.25,NOT AVAILABLE,,NOT AVAILABLE,yes,32.51,94.36,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01573,SS01573_35007415.mp3,glass_breaking,glass_breaking,97.17,"{""aggression"": 0.09, ""alarm_siren"": 0.37, ""animal_sound"": 0.05, ""background_noise"": 1.56, ""glass_breaking"": 97.17, ""gunshot"": 0.04, ""machinery_fault"": 0.02, ""panic_scream"": 0.04, ""person_asking_for_help"": 0.41, ""vehicle_horn"": 0.24}",glass_breaking,93.5,NOT AVAILABLE,,NOT AVAILABLE,yes,3.67,95.61,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01574,SS01574_7f417244.mp3,glass_breaking,glass_breaking,98.51,"{""aggression"": 0.73, ""alarm_siren"": 0.01, ""animal_sound"": 0.01, ""background_noise"": 0.42, ""glass_breaking"": 98.51, ""gunshot"": 0.02, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.28, ""vehicle_horn"": 0.02}",glass_breaking,97.0,NOT AVAILABLE,,NOT AVAILABLE,yes,1.51,97.78,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01586,SS01586_875cbcd2.mp3,glass_breaking,glass_breaking,99.77,"{""aggression"": 0.01, ""alarm_siren"": 0.03, ""animal_sound"": 0.05, ""background_noise"": 0.03, ""glass_breaking"": 99.77, ""gunshot"": 0.01, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.05}",glass_breaking,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.52,99.72,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01589,SS01589_80a79ad4.mp3,glass_breaking,glass_breaking,69.99,"{""aggression"": 27.07, ""alarm_siren"": 0.01, ""animal_sound"": 0.22, ""background_noise"": 0.55, ""glass_breaking"": 69.99, ""gunshot"": 0.0, ""machinery_fault"": 1.79, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.32, ""vehicle_horn"": 0.03}",glass_breaking,25.0,NOT AVAILABLE,,NOT AVAILABLE,yes,44.99,42.92,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01597,SS01597_5c63fc3a.mp3,glass_breaking,glass_breaking,99.77,"{""aggression"": 0.01, ""alarm_siren"": 0.0, ""animal_sound"": 0.0, ""background_noise"": 0.15, ""glass_breaking"": 99.77, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.02}",glass_breaking,81.0,NOT AVAILABLE,,NOT AVAILABLE,yes,18.77,99.62,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01604,SS01604_ee0a8653.mp3,glass_breaking,glass_breaking,98.57,"{""aggression"": 0.04, ""alarm_siren"": 0.5, ""animal_sound"": 0.34, ""background_noise"": 0.03, ""glass_breaking"": 98.57, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.29, ""vehicle_horn"": 0.2}",glass_breaking,99.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.43,98.07,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01606,SS01606_e92bf1bb.mp3,glass_breaking,glass_breaking,99.87,"{""aggression"": 0.01, ""alarm_siren"": 0.03, ""animal_sound"": 0.02, ""background_noise"": 0.01, ""glass_breaking"": 99.87, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.02}",glass_breaking,97.5,NOT AVAILABLE,,NOT AVAILABLE,yes,2.37,99.84,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01613,SS01613_f472fa8c.mp3,glass_breaking,glass_breaking,52.43,"{""aggression"": 1.67, ""alarm_siren"": 0.83, ""animal_sound"": 13.52, ""background_noise"": 1.5, ""glass_breaking"": 52.43, ""gunshot"": 0.74, ""machinery_fault"": 0.83, ""panic_scream"": 0.59, ""person_asking_for_help"": 25.71, ""vehicle_horn"": 2.19}",glass_breaking,52.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.32,26.72,,Good,High,None,yes,glass_breaking,yes,N/A,
SS01617,SS01617_0457d664.mp3,glass_breaking,glass_breaking,99.36,"{""aggression"": 0.03, ""alarm_siren"": 0.08, ""animal_sound"": 0.14, ""background_noise"": 0.15, ""glass_breaking"": 99.36, ""gunshot"": 0.0, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.2, ""vehicle_horn"": 0.01}",glass_breaking,72.25,NOT AVAILABLE,,NOT AVAILABLE,yes,27.11,99.16,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01621,SS01621_2fc3243c.mp3,glass_breaking,glass_breaking,99.56,"{""aggression"": 0.04, ""alarm_siren"": 0.04, ""animal_sound"": 0.13, ""background_noise"": 0.11, ""glass_breaking"": 99.56, ""gunshot"": 0.02, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.09, ""vehicle_horn"": 0.02}",glass_breaking,96.0,NOT AVAILABLE,,NOT AVAILABLE,yes,3.56,99.43,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01633,SS01633_54c77062.mp3,glass_breaking,glass_breaking,59.15,"{""aggression"": 18.52, ""alarm_siren"": 1.17, ""animal_sound"": 7.01, ""background_noise"": 2.17, ""glass_breaking"": 59.15, ""gunshot"": 0.1, ""machinery_fault"": 0.25, ""panic_scream"": 0.13, ""person_asking_for_help"": 1.79, ""vehicle_horn"": 9.71}",glass_breaking,40.75,NOT AVAILABLE,,NOT AVAILABLE,yes,18.4,40.63,,Good,High,None,yes,glass_breaking,yes,N/A,
SS01637,SS01637_3345b46b.mp3,glass_breaking,glass_breaking,97.3,"{""aggression"": 0.46, ""alarm_siren"": 0.12, ""animal_sound"": 1.37, ""background_noise"": 0.13, ""glass_breaking"": 97.3, ""gunshot"": 0.01, ""machinery_fault"": 0.03, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.15, ""vehicle_horn"": 0.41}",glass_breaking,72.5,NOT AVAILABLE,,NOT AVAILABLE,yes,24.8,95.93,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01641,SS01641_2e01ad69.mp3,glass_breaking,glass_breaking,98.78,"{""aggression"": 0.06, ""alarm_siren"": 0.02, ""animal_sound"": 0.05, ""background_noise"": 0.02, ""glass_breaking"": 98.78, ""gunshot"": 0.02, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.75, ""vehicle_horn"": 0.29}",glass_breaking,93.0,NOT AVAILABLE,,NOT AVAILABLE,yes,5.78,98.03,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01642,SS01642_86bfe16b.mp3,glass_breaking,glass_breaking,94.75,"{""aggression"": 0.14, ""alarm_siren"": 0.01, ""animal_sound"": 0.0, ""background_noise"": 0.34, ""glass_breaking"": 94.75, ""gunshot"": 0.02, ""machinery_fault"": 0.01, ""panic_scream"": 0.01, ""person_asking_for_help"": 4.67, ""vehicle_horn"": 0.04}",glass_breaking,88.0,NOT AVAILABLE,,NOT AVAILABLE,yes,6.75,90.08,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01646,SS01646_e33f1446.mp3,glass_breaking,glass_breaking,98.53,"{""aggression"": 0.02, ""alarm_siren"": 0.03, ""animal_sound"": 0.0, ""background_noise"": 0.05, ""glass_breaking"": 98.53, ""gunshot"": 0.01, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 1.33, ""vehicle_horn"": 0.02}",glass_breaking,62.5,NOT AVAILABLE,,NOT AVAILABLE,yes,36.03,97.2,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01656,SS01656_39423269.mp3,glass_breaking,glass_breaking,94.53,"{""aggression"": 1.62, ""alarm_siren"": 0.02, ""animal_sound"": 0.04, ""background_noise"": 0.1, ""glass_breaking"": 94.53, ""gunshot"": 0.02, ""machinery_fault"": 0.07, ""panic_scream"": 0.01, ""person_asking_for_help"": 3.43, ""vehicle_horn"": 0.16}",glass_breaking,44.25,NOT AVAILABLE,,NOT AVAILABLE,yes,50.28,91.1,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01666,SS01666_ed35e991.mp3,glass_breaking,glass_breaking,97.29,"{""aggression"": 0.02, ""alarm_siren"": 0.05, ""animal_sound"": 0.05, ""background_noise"": 0.03, ""glass_breaking"": 97.29, ""gunshot"": 0.02, ""machinery_fault"": 0.0, ""panic_scream"": 0.01, ""person_asking_for_help"": 2.42, ""vehicle_horn"": 0.1}",glass_breaking,93.0,NOT AVAILABLE,,NOT AVAILABLE,yes,4.29,94.87,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01680,SS01680_82b74304.mp3,glass_breaking,glass_breaking,99.54,"{""aggression"": 0.01, ""alarm_siren"": 0.14, ""animal_sound"": 0.02, ""background_noise"": 0.09, ""glass_breaking"": 99.54, ""gunshot"": 0.01, ""machinery_fault"": 0.04, ""panic_scream"": 0.02, ""person_asking_for_help"": 0.05, ""vehicle_horn"": 0.06}",glass_breaking,92.5,NOT AVAILABLE,,NOT AVAILABLE,yes,7.04,99.4,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01685,SS01685_b063c531.mp3,glass_breaking,glass_breaking,99.77,"{""aggression"": 0.04, ""alarm_siren"": 0.05, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 99.77, ""gunshot"": 0.0, ""machinery_fault"": 0.03, ""panic_scream"": 0.01, ""person_asking_for_help"": 0.06, ""vehicle_horn"": 0.02}",glass_breaking,83.5,NOT AVAILABLE,,NOT AVAILABLE,yes,16.27,99.71,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01691,SS01691_48741a78.mp3,glass_breaking,glass_breaking,80.77,"{""aggression"": 1.75, ""alarm_siren"": 0.44, ""animal_sound"": 0.51, ""background_noise"": 4.3, ""glass_breaking"": 80.77, ""gunshot"": 0.13, ""machinery_fault"": 0.26, ""panic_scream"": 0.08, ""person_asking_for_help"": 11.3, ""vehicle_horn"": 0.45}",glass_breaking,73.0,NOT AVAILABLE,,NOT AVAILABLE,yes,7.77,69.47,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01700,SS01700_eb86bc9a.mp3,glass_breaking,glass_breaking,99.99,"{""aggression"": 0.0, ""alarm_siren"": 0.0, ""animal_sound"": 0.0, ""background_noise"": 0.0, ""glass_breaking"": 99.99, ""gunshot"": 0.0, ""machinery_fault"": 0.0, ""panic_scream"": 0.0, ""person_asking_for_help"": 0.0, ""vehicle_horn"": 0.0}",glass_breaking,98.25,NOT AVAILABLE,,NOT AVAILABLE,yes,1.74,99.99,,Good,High,Active,no,glass_breaking,yes,N/A,
SS01723,SS01723_7ad344c5.mp3,person_asking_for_help,person_asking_for_help,54.77,"{""aggression"": 0.01, ""alarm_siren"": 0.01, ""animal_sound"": 44.99, ""background_noise"": 0.05, ""glass_breaking"": 0.05, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 54.77, ""vehicle_horn"": 0.07}",person_asking_for_help,62.5,NOT AVAILABLE,,NOT AVAILABLE,yes,7.73,9.78,,Good,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01724,SS01724_6602d805.mp3,person_asking_for_help,person_asking_for_help,98.14,"{""aggression"": 0.04, ""alarm_siren"": 0.43, ""animal_sound"": 1.02, ""background_noise"": 0.13, ""glass_breaking"": 0.09, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.02, ""person_asking_for_help"": 98.14, ""vehicle_horn"": 0.1}",person_asking_for_help,45.0,NOT AVAILABLE,,NOT AVAILABLE,yes,53.14,97.12,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01725,SS01725_91ba3baf.mp3,person_asking_for_help,animal_sound,64.2,"{""aggression"": 4.15, ""alarm_siren"": 3.69, ""animal_sound"": 64.2, ""background_noise"": 0.47, ""glass_breaking"": 0.42, ""gunshot"": 0.08, ""machinery_fault"": 0.68, ""panic_scream"": 0.16, ""person_asking_for_help"": 25.67, ""vehicle_horn"": 0.47}",animal_sound,39.75,NOT AVAILABLE,,NOT AVAILABLE,yes,24.45,38.53,,Good,Low,None,no,animal_sound,no,N/A,
SS01732,SS01732_5eb3c0f8.mp3,person_asking_for_help,person_asking_for_help,62.64,"{""aggression"": 11.73, ""alarm_siren"": 0.84, ""animal_sound"": 5.72, ""background_noise"": 12.76, ""glass_breaking"": 1.15, ""gunshot"": 0.57, ""machinery_fault"": 2.92, ""panic_scream"": 0.56, ""person_asking_for_help"": 62.64, ""vehicle_horn"": 1.11}",person_asking_for_help,38.75,NOT AVAILABLE,,NOT AVAILABLE,yes,23.89,49.88,,Good,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01733,SS01733_675958a2.mp3,person_asking_for_help,person_asking_for_help,56.08,"{""aggression"": 0.97, ""alarm_siren"": 38.65, ""animal_sound"": 2.99, ""background_noise"": 0.07, ""glass_breaking"": 0.12, ""gunshot"": 0.04, ""machinery_fault"": 0.35, ""panic_scream"": 0.4, ""person_asking_for_help"": 56.08, ""vehicle_horn"": 0.34}",person_asking_for_help,61.5,NOT AVAILABLE,,NOT AVAILABLE,yes,5.42,17.43,,Good,Critical,None,yes,person_asking_for_help,yes,N/A,
SS01735,SS01735_1148fd7d.mp3,person_asking_for_help,person_asking_for_help,98.81,"{""aggression"": 0.33, ""alarm_siren"": 0.1, ""animal_sound"": 0.12, ""background_noise"": 0.02, ""glass_breaking"": 0.01, ""gunshot"": 0.01, ""machinery_fault"": 0.04, ""panic_scream"": 0.13, ""person_asking_for_help"": 98.81, ""vehicle_horn"": 0.43}",person_asking_for_help,51.25,NOT AVAILABLE,,NOT AVAILABLE,yes,47.56,98.38,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01738,SS01738_cca1982f.mp3,person_asking_for_help,person_asking_for_help,82.68,"{""aggression"": 1.08, ""alarm_siren"": 11.95, ""animal_sound"": 2.76, ""background_noise"": 0.06, ""glass_breaking"": 0.2, ""gunshot"": 0.04, ""machinery_fault"": 0.38, ""panic_scream"": 0.4, ""person_asking_for_help"": 82.68, ""vehicle_horn"": 0.46}",person_asking_for_help,52.75,NOT AVAILABLE,,NOT AVAILABLE,yes,29.93,70.73,,Good,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01741,SS01741_9fb5c55d.mp3,person_asking_for_help,person_asking_for_help,98.3,"{""aggression"": 0.29, ""alarm_siren"": 0.04, ""animal_sound"": 0.12, ""background_noise"": 0.28, ""glass_breaking"": 0.92, ""gunshot"": 0.01, ""machinery_fault"": 0.02, ""panic_scream"": 0.01, ""person_asking_for_help"": 98.3, ""vehicle_horn"": 0.02}",glass_breaking,31.0,NOT AVAILABLE,,NOT AVAILABLE,no,67.3,97.38,,Good,Critical,Active,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=glass_breaking; conf diff 67.3
SS01743,SS01743_93cd2e28.mp3,person_asking_for_help,glass_breaking,97.38,"{""aggression"": 0.29, ""alarm_siren"": 0.13, ""animal_sound"": 1.12, ""background_noise"": 0.16, ""glass_breaking"": 97.38, ""gunshot"": 0.02, ""machinery_fault"": 0.17, ""panic_scream"": 0.03, ""person_asking_for_help"": 0.49, ""vehicle_horn"": 0.2}",glass_breaking,60.0,NOT AVAILABLE,,NOT AVAILABLE,yes,37.38,96.26,,Good,High,Active,no,glass_breaking,no,N/A,
SS01747,SS01747_ae6ced65.mp3,person_asking_for_help,person_asking_for_help,84.95,"{""aggression"": 1.72, ""alarm_siren"": 0.42, ""animal_sound"": 4.08, ""background_noise"": 6.67, ""glass_breaking"": 0.75, ""gunshot"": 0.68, ""machinery_fault"": 0.29, ""panic_scream"": 0.16, ""person_asking_for_help"": 84.95, ""vehicle_horn"": 0.29}",person_asking_for_help,31.0,NOT AVAILABLE,,NOT AVAILABLE,yes,53.95,78.28,,Acceptable,Critical,Active,no,person_asking_for_help,yes,N/A,
SS01750,SS01750_8a3cc383.mp3,person_asking_for_help,person_asking_for_help,46.65,"{""aggression"": 26.43, ""alarm_siren"": 1.11, ""animal_sound"": 18.43, ""background_noise"": 1.85, ""glass_breaking"": 1.32, ""gunshot"": 0.6, ""machinery_fault"": 1.76, ""panic_scream"": 0.68, ""person_asking_for_help"": 46.65, ""vehicle_horn"": 1.18}",animal_sound,46.25,NOT AVAILABLE,,NOT AVAILABLE,no,0.4,20.22,,Good,Critical,None,yes,person_asking_for_help,yes,N/A,Python=person_asking_for_help vs model2=animal_sound; conf diff 0.4
